income_id,prospectus_id,company_id,income_type_id,ammount,description,ammount_modified,prospectus_id_modified,datetime_modified
1,12943,1,2,3250.00,NULL,NULL,NULL,NULL
1,12944,1,2,4500.00,NULL,NULL,NULL,NULL
1,12947,1,6,12000.00,NULL,NULL,NULL,NULL
1,12948,1,6,6800.00,NULL,NULL,NULL,NULL
1,12951,1,2,9700.00,NULL,7700.00,NULL,NULL
1,12953,1,2,8600.00,NULL,11400.00,NULL,NULL
1,12954,1,2,5600.00,NULL,NULL,NULL,NULL
1,12955,1,3,6000.00,NULL,NULL,NULL,NULL
1,12956,1,2,10000.00,NULL,NULL,NULL,NULL
1,12957,1,3,0.00,NULL,NULL,NULL,NULL
1,12958,1,1,6000.00,NULL,NULL,NULL,NULL
1,12960,1,2,14600.00,NULL,NULL,NULL,NULL
1,12967,1,2,16000.00,NULL,NULL,NULL,NULL
1,12968,1,6,11111.04,NULL,10222.08,NULL,NULL
1,12971,1,6,4148.00,NULL,NULL,NULL,NULL
1,12972,1,2,30900.00,NULL,10000.00,12300,"2014-10-03 13:36:56"
1,12977,1,1,6000.00,NULL,NULL,NULL,NULL
1,12983,1,6,10500.00,NULL,NULL,NULL,NULL
1,12984,1,1,7000.00,NULL,NULL,NULL,NULL
1,12987,1,3,80000.00,NULL,NULL,NULL,NULL
1,12988,1,6,15000.00,NULL,NULL,NULL,NULL
1,12994,1,6,18000.00,NULL,NULL,NULL,NULL
1,12995,1,6,5000.00,NULL,NULL,NULL,NULL
1,12996,1,6,28000.00,NULL,NULL,NULL,NULL
1,12998,1,2,12480.00,NULL,9940.00,NULL,NULL
1,13003,1,2,50000.00,NULL,NULL,NULL,NULL
1,13005,1,6,60000.00,NULL,NULL,NULL,NULL
1,13006,1,6,5000.00,NULL,NULL,NULL,NULL
1,13007,1,2,5200.00,NULL,NULL,NULL,NULL
1,13009,1,6,5000.00,NULL,NULL,NULL,NULL
1,13012,1,6,15000.00,NULL,NULL,NULL,NULL
1,13014,1,2,250000.00,NULL,NULL,NULL,NULL
1,13018,1,1,17800.00,NULL,NULL,NULL,NULL
1,13020,1,2,1400.00,NULL,NULL,NULL,NULL
1,13021,1,6,2500.00,NULL,NULL,NULL,NULL
1,13022,1,6,5550.00,NULL,NULL,NULL,NULL
1,13023,1,6,8000.00,NULL,NULL,NULL,NULL
1,13024,1,2,6500.00,NULL,NULL,NULL,NULL
1,13026,1,6,6000.00,NULL,NULL,NULL,NULL
1,13027,1,2,-6100.00,NULL,NULL,NULL,NULL
1,13029,1,2,6000.00,NULL,NULL,NULL,NULL
1,13031,1,2,5800.00,NULL,NULL,NULL,NULL
1,13034,1,6,20000.00,NULL,NULL,NULL,NULL
1,13035,1,6,7700.00,NULL,NULL,NULL,NULL
1,13037,1,2,14300.00,NULL,NULL,NULL,NULL
1,13039,1,6,14436.00,NULL,NULL,NULL,NULL
1,13041,1,2,32750.00,NULL,NULL,NULL,NULL
1,13048,1,6,9000.00,NULL,NULL,NULL,NULL
1,13049,1,1,8000.00,NULL,NULL,NULL,NULL
1,13050,1,6,8000.00,NULL,NULL,NULL,NULL
1,13052,1,6,5000.00,NULL,NULL,NULL,NULL
1,13054,1,6,3000.00,NULL,NULL,NULL,NULL
1,13057,1,6,10500.00,NULL,NULL,NULL,NULL
1,13061,1,6,19000.00,NULL,NULL,NULL,NULL
1,13068,1,1,6000.00,NULL,NULL,NULL,NULL
1,13069,1,6,-300.00,NULL,NULL,NULL,NULL
1,13070,1,1,2000.00,NULL,NULL,NULL,NULL
1,13072,1,2,10462.00,NULL,9600.00,3968,"2014-10-09 12:20:56"
1,13073,1,2,4350.00,NULL,NULL,NULL,NULL
1,13077,1,2,10170.00,NULL,10170.00,NULL,NULL
1,13080,1,6,8000.00,NULL,NULL,NULL,NULL
1,13081,1,6,27000.00,NULL,NULL,NULL,NULL
1,13084,1,6,6000.00,NULL,NULL,NULL,NULL
1,13089,1,6,15000.00,NULL,NULL,NULL,NULL
1,13090,1,2,15000.00,NULL,NULL,NULL,NULL
1,13091,1,1,12000.00,NULL,NULL,NULL,NULL
1,13097,1,6,3360.00,NULL,3360.00,NULL,NULL
1,13101,1,6,12000.00,NULL,NULL,NULL,NULL
1,13102,1,6,25000.00,NULL,25000.00,NULL,NULL
1,13107,1,3,4000.00,NULL,NULL,NULL,NULL
1,13109,1,1,4800.00,NULL,NULL,NULL,NULL
1,13112,1,6,7732.37,NULL,NULL,NULL,NULL
1,13113,1,2,410460.00,NULL,NULL,NULL,NULL
1,13116,1,2,13600.00,NULL,10080.00,NULL,NULL
1,13117,1,2,24800.00,NULL,16300.00,NULL,NULL
1,13119,1,2,18567.00,NULL,NULL,NULL,NULL
1,13120,1,2,27880.00,NULL,NULL,NULL,NULL
1,13123,1,2,19600.00,NULL,NULL,NULL,NULL
1,13125,1,2,25687.00,NULL,NULL,NULL,NULL
1,13126,1,2,67400.00,NULL,NULL,NULL,NULL
1,13128,1,2,87200.00,NULL,NULL,NULL,NULL
1,13130,1,2,11500.00,NULL,NULL,NULL,NULL
1,13133,1,2,34100.00,NULL,NULL,NULL,NULL
1,13135,1,1,20000.00,NULL,NULL,NULL,NULL
1,13137,1,6,15933.62,NULL,NULL,NULL,NULL
1,13139,1,2,100000.00,NULL,NULL,NULL,NULL
1,13142,1,2,30340.00,NULL,NULL,NULL,NULL
1,13143,1,2,19100.00,NULL,12100.00,NULL,NULL
1,13146,1,6,16000.00,NULL,NULL,NULL,NULL
1,13148,1,2,0.00,NULL,NULL,NULL,NULL
1,13149,1,6,4400.00,NULL,NULL,NULL,NULL
1,13151,1,1,25000.00,NULL,NULL,NULL,NULL
1,13158,1,2,9800.00,NULL,NULL,NULL,NULL
1,13160,1,2,19550.00,NULL,NULL,NULL,NULL
1,13164,1,6,7300.00,NULL,NULL,NULL,NULL
1,13167,1,6,3144.00,NULL,NULL,NULL,NULL
1,13168,1,2,5000.00,NULL,NULL,NULL,NULL
1,13169,1,6,5350.00,NULL,NULL,NULL,NULL
1,13172,1,3,60000.00,NULL,NULL,NULL,NULL
1,13173,1,2,5920.00,NULL,NULL,NULL,NULL
1,13176,1,1,128000.00,NULL,NULL,NULL,NULL
1,13180,1,6,13000.00,NULL,NULL,NULL,NULL
1,13182,1,2,20000.00,NULL,15600.00,3968,"2014-10-08 13:27:33"
1,13184,1,2,19068.00,NULL,NULL,NULL,NULL
1,13187,1,6,15000.00,NULL,NULL,NULL,NULL
1,13189,1,6,12020.41,NULL,NULL,NULL,NULL
1,13190,1,6,6000.00,NULL,800.00,NULL,NULL
1,13194,1,6,7400.00,NULL,NULL,NULL,NULL
1,13199,1,1,10000.00,NULL,NULL,NULL,NULL
1,13200,1,2,52500.00,NULL,NULL,NULL,NULL
1,13201,1,2,6000.00,NULL,NULL,NULL,NULL
1,13202,1,6,4600.00,NULL,NULL,NULL,NULL
1,13206,1,2,5500.00,NULL,NULL,NULL,NULL
1,13214,1,6,7000.00,NULL,NULL,NULL,NULL
1,13217,1,2,103179.00,NULL,NULL,NULL,NULL
1,13221,1,2,13000.00,NULL,NULL,NULL,NULL
1,13222,1,6,8000.00,NULL,NULL,NULL,NULL
1,13223,1,6,10450.00,NULL,NULL,NULL,NULL
1,13225,1,6,20000.00,NULL,NULL,NULL,NULL
1,13227,1,2,50000.00,NULL,NULL,NULL,NULL
1,13230,1,6,15800.00,NULL,NULL,NULL,NULL
1,13231,1,2,9000.00,NULL,8700.00,NULL,NULL
1,13235,1,2,16600.00,NULL,12600.00,NULL,NULL
1,13240,1,2,10000.00,NULL,NULL,NULL,NULL
1,13242,1,2,7364.00,NULL,NULL,NULL,NULL
1,13244,1,2,6000.00,NULL,6000.00,NULL,NULL
1,13245,1,2,2000.00,NULL,NULL,NULL,NULL
1,13246,1,1,10000.00,NULL,NULL,NULL,NULL
1,13247,1,1,20000.00,NULL,NULL,NULL,NULL
1,13250,1,2,21400.00,NULL,20900.00,NULL,NULL
1,13253,1,6,5282.00,NULL,NULL,NULL,NULL
1,13254,1,6,10592.00,NULL,NULL,NULL,NULL
1,13257,1,6,9000.00,NULL,NULL,NULL,NULL
1,13258,1,2,8400.00,NULL,NULL,NULL,NULL
1,13259,1,2,36000.00,NULL,NULL,NULL,NULL
1,13262,1,6,12430.86,NULL,NULL,NULL,NULL
1,13264,1,2,11500.00,NULL,NULL,NULL,NULL
1,13266,1,2,9300.00,NULL,NULL,NULL,NULL
1,13268,1,6,16000.00,NULL,NULL,NULL,NULL
1,13271,1,6,7252.00,NULL,NULL,NULL,NULL
1,13275,1,2,38940.00,NULL,30000.00,2148,"2014-10-14 12:47:43"
1,13276,1,2,8300.00,NULL,NULL,NULL,NULL
1,13277,1,6,4800.00,NULL,NULL,NULL,NULL
1,13278,1,2,5460.00,NULL,9000.00,2148,"2014-10-17 12:56:50"
1,13279,1,4,6000.00,"RENTO INFLABLES, DOY SERVICO DE LUZ Y SONIDO Y VENDO JUGUETE",NULL,NULL,NULL
1,13281,1,6,10039.58,NULL,NULL,NULL,NULL
1,13282,1,2,10000.00,NULL,NULL,NULL,NULL
1,13287,1,2,9400.00,NULL,NULL,NULL,NULL
1,13290,1,2,21900.00,NULL,NULL,NULL,NULL
1,13293,1,6,10000.00,NULL,NULL,NULL,NULL
1,13294,1,2,7950.00,NULL,7300.00,NULL,NULL
1,13301,1,6,4600.00,NULL,NULL,NULL,NULL
1,13303,1,6,4000.00,NULL,NULL,NULL,NULL
1,13305,1,6,15000.00,NULL,NULL,NULL,NULL
1,13309,1,1,35000.00,NULL,NULL,NULL,NULL
1,13312,1,6,3500.00,NULL,NULL,NULL,NULL
1,13316,1,1,15000.00,NULL,NULL,NULL,NULL
1,13317,1,1,3.00,NULL,NULL,NULL,NULL
1,13320,1,6,10000.00,NULL,NULL,NULL,NULL
1,13321,1,2,5000.00,NULL,NULL,NULL,NULL
1,13326,1,6,12462.12,NULL,NULL,NULL,NULL
1,13327,1,6,9000.00,NULL,10000.00,NULL,NULL
1,13329,1,1,10000.00,NULL,NULL,NULL,NULL
1,13332,1,6,6400.00,NULL,NULL,NULL,NULL
1,13334,1,2,12900.00,NULL,NULL,NULL,NULL
1,13335,1,2,6500.00,NULL,NULL,NULL,NULL
1,13338,1,2,15874.00,NULL,17644.00,NULL,NULL
1,13346,1,6,11766.00,NULL,NULL,NULL,NULL
1,13347,1,2,-5000.00,NULL,NULL,NULL,NULL
1,13352,1,6,3240.00,NULL,NULL,NULL,NULL
1,13353,1,1,3000.00,NULL,NULL,NULL,NULL
1,13355,1,6,12000.00,NULL,NULL,NULL,NULL
1,13356,1,6,12500.00,NULL,NULL,NULL,NULL
1,13358,1,6,6000.00,NULL,6000.00,NULL,NULL
1,13359,1,2,11600.00,NULL,10600.00,NULL,NULL
1,13365,1,2,2500.00,NULL,NULL,NULL,NULL
1,13367,1,2,9520.00,NULL,9570.00,NULL,NULL
1,13368,1,6,20800.00,NULL,NULL,NULL,NULL
1,13371,1,2,7300.00,NULL,NULL,NULL,NULL
1,13378,1,2,12990.00,NULL,11190.00,NULL,NULL
1,13380,1,6,8850.00,NULL,NULL,NULL,NULL
1,13383,1,6,5000.00,NULL,NULL,NULL,NULL
1,13385,1,2,16700.00,NULL,NULL,NULL,NULL
1,13387,1,2,16500.00,NULL,NULL,NULL,NULL
1,13389,1,6,6500.00,NULL,NULL,NULL,NULL
1,13391,1,6,10000.00,NULL,7180.00,NULL,NULL
1,13393,1,6,4500.00,NULL,NULL,NULL,NULL
1,13394,1,3,6000.00,NULL,NULL,NULL,NULL
1,13395,1,1,16000.00,NULL,NULL,NULL,NULL
1,13399,1,6,17000.00,NULL,NULL,NULL,NULL
1,13401,1,1,5000.00,NULL,NULL,NULL,NULL
1,13402,1,2,20000.00,NULL,NULL,NULL,NULL
1,13404,1,6,10900.00,NULL,NULL,NULL,NULL
1,13406,1,6,8989.62,NULL,8989.62,NULL,NULL
1,13407,1,2,13550.00,NULL,NULL,NULL,NULL
1,13410,1,2,11700.00,NULL,NULL,NULL,NULL
1,13415,1,6,2600.00,NULL,NULL,NULL,NULL
1,13417,1,6,6000.00,NULL,NULL,NULL,NULL
1,13418,1,6,5500.00,NULL,NULL,NULL,NULL
1,13420,1,6,9744.62,NULL,NULL,NULL,NULL
1,13421,1,1,3600.00,NULL,NULL,NULL,NULL
1,13426,1,6,8000.00,NULL,NULL,NULL,NULL
1,13427,1,1,15000.00,NULL,NULL,NULL,NULL
1,13428,1,6,6000.00,NULL,NULL,NULL,NULL
1,13431,1,6,12000.00,NULL,10500.00,NULL,NULL
1,13435,1,6,9000.00,NULL,NULL,NULL,NULL
1,13441,1,2,11720.00,NULL,NULL,NULL,NULL
1,13442,1,2,10000.00,NULL,NULL,NULL,NULL
1,13449,1,3,0.00,NULL,NULL,NULL,NULL
1,13451,1,6,14767.40,NULL,NULL,NULL,NULL
1,13452,1,1,25000.00,NULL,NULL,NULL,NULL
1,13453,1,6,6040.04,NULL,NULL,NULL,NULL
1,13455,1,2,15000.00,NULL,NULL,NULL,NULL
1,13460,1,6,6500.00,NULL,NULL,NULL,NULL
1,13463,1,1,8000.00,NULL,NULL,NULL,NULL
1,13464,1,1,12000.00,NULL,NULL,NULL,NULL
1,13476,1,2,2360.00,NULL,NULL,NULL,NULL
1,13477,1,2,2000.00,NULL,NULL,NULL,NULL
1,13480,1,2,23000.00,NULL,NULL,NULL,NULL
1,13481,1,6,11250.00,NULL,NULL,NULL,NULL
1,13482,1,1,16000.00,NULL,NULL,NULL,NULL
1,13488,1,2,29350.00,NULL,NULL,NULL,NULL
1,13489,1,2,2020.00,NULL,NULL,NULL,NULL
1,13492,1,2,9000.00,NULL,NULL,NULL,NULL
1,13493,1,6,7000.00,NULL,NULL,NULL,NULL
1,13494,1,6,11708.13,NULL,NULL,NULL,NULL
1,13495,1,6,5782.00,NULL,NULL,NULL,NULL
1,13506,1,2,-3600.00,NULL,NULL,NULL,NULL
1,13510,1,6,8000.00,NULL,NULL,NULL,NULL
1,13514,1,1,11000.00,NULL,NULL,NULL,NULL
1,13517,1,2,20.00,NULL,NULL,NULL,NULL
1,13520,1,2,26150.00,NULL,NULL,NULL,NULL
1,13522,1,2,0.00,NULL,NULL,NULL,NULL
1,13523,1,2,6500.00,NULL,5000.00,3968,"2014-10-21 12:53:00"
1,13524,1,6,11000.00,NULL,NULL,NULL,NULL
1,13526,1,1,6.00,NULL,NULL,NULL,NULL
1,13528,1,2,11660.00,NULL,9600.00,2166,"2014-10-27 09:01:01"
1,13529,1,6,9200.00,NULL,7870.00,NULL,NULL
1,13531,1,6,6896.00,NULL,NULL,NULL,NULL
1,13532,1,2,18219.00,NULL,NULL,NULL,NULL
1,13535,1,6,9562.00,NULL,NULL,NULL,NULL
1,13537,1,6,4500.00,NULL,NULL,NULL,NULL
1,13541,1,2,7600.00,NULL,NULL,NULL,NULL
1,13542,1,1,6000.00,NULL,NULL,NULL,NULL
1,13543,1,2,9120.00,NULL,NULL,NULL,NULL
1,13548,1,6,5460.00,NULL,NULL,NULL,NULL
1,13553,1,2,6800.00,NULL,NULL,NULL,NULL
1,13557,1,6,5377.21,NULL,NULL,NULL,NULL
1,13563,1,6,40100.00,NULL,NULL,NULL,NULL
1,13565,1,2,15150.00,NULL,NULL,NULL,NULL
1,13566,1,2,23100.00,NULL,22500.00,NULL,NULL
1,13567,1,6,10000.00,NULL,NULL,NULL,NULL
1,13569,1,3,3200.00,NULL,NULL,NULL,NULL
1,13570,1,6,15000.00,NULL,NULL,NULL,NULL
1,13571,1,2,10000.00,NULL,NULL,NULL,NULL
1,13572,1,1,30000.00,NULL,NULL,NULL,NULL
1,13574,1,1,7000.00,NULL,NULL,NULL,NULL
1,13578,1,6,3800.00,NULL,NULL,NULL,NULL
1,13579,1,6,9000.00,NULL,10550.00,NULL,NULL
1,13581,1,6,6500.00,NULL,NULL,NULL,NULL
1,13582,1,6,4200.00,NULL,NULL,NULL,NULL
1,13583,1,1,2500.00,NULL,NULL,NULL,NULL
1,13586,1,6,6248.46,NULL,NULL,NULL,NULL
1,13587,1,2,12850.00,NULL,12000.00,3968,"2014-10-24 12:24:44"
1,13589,1,6,15000.00,NULL,NULL,NULL,NULL
1,13591,1,3,10800.00,NULL,NULL,NULL,NULL
1,13592,1,1,3800.00,NULL,NULL,NULL,NULL
1,13598,1,6,5000.00,NULL,NULL,NULL,NULL
1,13600,1,2,10000.00,NULL,NULL,NULL,NULL
1,13602,1,6,5800.00,NULL,NULL,NULL,NULL
1,13603,1,1,5000.00,NULL,NULL,NULL,NULL
1,13604,1,6,9000.00,NULL,9000.00,NULL,NULL
1,13605,1,3,20000.00,NULL,NULL,NULL,NULL
1,13608,1,1,8000.00,NULL,NULL,NULL,NULL
1,13609,1,6,7200.00,NULL,NULL,NULL,NULL
1,13610,1,2,13000.00,NULL,10000.00,NULL,NULL
1,13611,1,1,6000.00,NULL,NULL,NULL,NULL
1,13612,1,2,12600.00,NULL,8600.00,2166,"2014-10-30 12:42:22"
1,13614,1,2,12700.00,NULL,12000.00,2166,"2014-10-23 10:44:35"
1,13617,1,1,14000.00,NULL,NULL,NULL,NULL
1,13618,1,6,18000.00,NULL,16000.00,NULL,NULL
1,13619,1,6,0.00,NULL,NULL,NULL,NULL
1,13623,1,6,7000.00,NULL,NULL,NULL,NULL
1,13626,1,2,10700.00,NULL,NULL,NULL,NULL
1,13630,1,2,-2500.00,NULL,NULL,NULL,NULL
1,13633,1,2,0.00,NULL,NULL,NULL,NULL
1,13636,1,1,8000.00,NULL,NULL,NULL,NULL
1,13637,1,2,2700.00,NULL,NULL,NULL,NULL
1,13640,1,6,5584.90,NULL,NULL,NULL,NULL
1,13642,1,2,9900.00,NULL,9000.00,3968,"2014-11-07 17:34:23"
1,13643,1,2,16000.00,NULL,NULL,NULL,NULL
1,13647,1,2,20000.00,NULL,15000.00,2902,"2014-12-02 17:38:07"
1,13649,1,2,10200.00,NULL,NULL,NULL,NULL
1,13656,1,6,9200.00,NULL,NULL,NULL,NULL
1,13659,1,4,2000.00,,NULL,NULL,NULL
1,13660,1,6,8000.00,NULL,NULL,NULL,NULL
1,13666,1,1,15000.00,NULL,NULL,NULL,NULL
1,13668,1,6,20000.00,NULL,NULL,NULL,NULL
1,13669,1,6,42000.00,NULL,NULL,NULL,NULL
1,13670,1,1,2800.00,NULL,NULL,NULL,NULL
1,13673,1,6,8000.00,NULL,NULL,NULL,NULL
1,13674,1,6,3000.00,NULL,NULL,NULL,NULL
1,13675,1,6,30000.00,NULL,NULL,NULL,NULL
1,13676,1,1,7000.00,NULL,NULL,NULL,NULL
1,13677,1,1,2880.00,NULL,NULL,NULL,NULL
1,13681,1,6,9500.00,NULL,NULL,NULL,NULL
1,13682,1,2,18700.00,NULL,NULL,NULL,NULL
1,13690,1,6,50000.00,NULL,NULL,NULL,NULL
1,13694,1,1,3600.00,NULL,NULL,NULL,NULL
1,13695,1,6,12719.00,NULL,NULL,NULL,NULL
1,13700,1,2,3300.00,NULL,NULL,NULL,NULL
1,13702,1,6,3550.00,NULL,NULL,NULL,NULL
1,13709,1,6,13000.00,NULL,NULL,NULL,NULL
1,13712,1,6,17800.00,NULL,NULL,NULL,NULL
1,13717,1,6,5000.00,NULL,NULL,NULL,NULL
1,13718,1,2,8600.00,NULL,NULL,NULL,NULL
1,13721,1,6,8000.00,NULL,NULL,NULL,NULL
1,13727,1,6,6000.00,NULL,NULL,NULL,NULL
1,13733,1,2,6575.00,NULL,NULL,NULL,NULL
1,13734,1,1,5200.00,NULL,NULL,NULL,NULL
1,13735,1,6,20000.00,NULL,NULL,NULL,NULL
1,13737,1,1,10000.00,NULL,NULL,NULL,NULL
1,13738,1,6,6108.72,NULL,NULL,NULL,NULL
1,13743,1,6,14500.00,NULL,NULL,NULL,NULL
1,13744,1,2,5200.00,NULL,NULL,NULL,NULL
1,13749,1,1,14000.00,NULL,NULL,NULL,NULL
1,13750,1,2,7700.00,NULL,NULL,NULL,NULL
1,13756,1,2,10500.00,NULL,NULL,NULL,NULL
1,13759,1,2,23850.00,NULL,NULL,NULL,NULL
1,13762,1,6,2000.00,NULL,NULL,NULL,NULL
1,13763,1,2,8000.00,NULL,NULL,NULL,NULL
1,13777,1,6,20139.10,NULL,NULL,NULL,NULL
1,13778,1,2,6100.00,NULL,12600.00,NULL,NULL
1,13781,1,2,13120.00,NULL,13000.00,8016,"2014-11-13 09:59:22"
1,13782,1,1,7000.00,NULL,NULL,NULL,NULL
1,13783,1,6,3000.00,NULL,NULL,NULL,NULL
1,13785,1,2,17070.00,NULL,17070.00,12300,"2014-10-27 11:19:34"
1,13786,1,1,6000.00,NULL,NULL,NULL,NULL
1,13789,1,2,8550.00,NULL,7500.00,2166,"2014-10-27 12:25:32"
1,13796,1,2,4800.00,NULL,6000.00,3968,"2014-10-28 17:25:47"
1,13799,1,6,5000.00,NULL,5000.00,NULL,NULL
1,13800,1,6,9500.00,NULL,NULL,NULL,NULL
1,13814,1,6,8000.00,NULL,NULL,NULL,NULL
1,13817,1,6,30000.00,NULL,NULL,NULL,NULL
1,13822,1,2,3160.00,NULL,NULL,NULL,NULL
1,13823,1,1,6000.00,NULL,NULL,NULL,NULL
1,13824,1,2,11000.00,NULL,NULL,NULL,NULL
1,13825,1,6,15000.00,NULL,NULL,NULL,NULL
1,13826,1,6,20000.00,NULL,NULL,NULL,NULL
1,13827,1,2,21284.00,NULL,18000.00,3968,"2014-10-27 16:27:55"
1,13831,1,2,15100.00,NULL,NULL,NULL,NULL
1,13834,1,6,18100.00,NULL,NULL,NULL,NULL
1,13836,1,2,8365.00,NULL,NULL,NULL,NULL
1,13838,1,2,1900.00,NULL,NULL,NULL,NULL
1,13839,1,2,12830.00,NULL,NULL,NULL,NULL
1,13843,1,2,31418.00,NULL,NULL,NULL,NULL
1,13844,1,2,8500.00,NULL,NULL,NULL,NULL
1,13847,1,2,3000.00,NULL,6400.00,3968,"2014-10-30 13:15:54"
1,13849,1,2,10000.00,NULL,NULL,NULL,NULL
1,13850,1,6,2800.00,NULL,4800.00,NULL,NULL
1,13851,1,2,13300.00,NULL,NULL,NULL,NULL
1,13852,1,2,7300.00,NULL,NULL,NULL,NULL
1,13853,1,1,60000.00,NULL,NULL,NULL,NULL
1,13860,1,6,10000.00,NULL,NULL,NULL,NULL
1,13862,1,2,46610.00,NULL,NULL,NULL,NULL
1,13866,1,6,26000.00,NULL,NULL,NULL,NULL
1,13868,1,6,25000.00,NULL,NULL,NULL,NULL
1,13870,1,6,9000.00,NULL,NULL,NULL,NULL
1,13872,1,1,12000.00,NULL,NULL,NULL,NULL
1,13873,1,6,9360.00,NULL,NULL,NULL,NULL
1,13874,1,6,6500.00,NULL,NULL,NULL,NULL
1,13876,1,2,5510.00,NULL,15880.00,3968,"2014-10-27 11:43:05"
1,13877,1,2,16094.00,NULL,20000.00,2148,"2014-10-28 13:45:51"
1,13885,1,2,24100.00,NULL,NULL,NULL,NULL
1,13886,1,6,5484.00,NULL,5480.00,NULL,NULL
1,13888,1,6,6400.00,NULL,NULL,NULL,NULL
1,13890,1,2,29500.00,NULL,NULL,NULL,NULL
1,13891,1,6,3900.00,NULL,NULL,NULL,NULL
1,13892,1,6,8000.00,NULL,NULL,NULL,NULL
1,13897,1,2,21500.00,NULL,NULL,NULL,NULL
1,13899,1,6,11000.00,NULL,NULL,NULL,NULL
1,13900,1,6,9340.00,NULL,NULL,NULL,NULL
1,13902,1,6,14959.91,NULL,NULL,NULL,NULL
1,13903,1,2,-5000.00,NULL,NULL,NULL,NULL
1,13904,1,6,6450.00,NULL,NULL,NULL,NULL
1,13906,1,6,25961.28,NULL,22000.00,NULL,NULL
1,13907,1,2,27600.00,NULL,NULL,NULL,NULL
1,13908,1,6,23500.00,NULL,NULL,NULL,NULL
1,13910,1,2,-80000.00,NULL,80000.00,3968,"2014-11-11 14:15:27"
1,13912,1,6,11500.00,NULL,NULL,NULL,NULL
1,13913,1,6,9000.00,NULL,NULL,NULL,NULL
1,13914,1,6,3000.00,NULL,NULL,NULL,NULL
1,13915,1,6,0.00,NULL,NULL,NULL,NULL
1,13916,1,2,11500.00,NULL,NULL,NULL,NULL
1,13917,1,6,130350.00,NULL,NULL,NULL,NULL
1,13924,1,6,14600.00,NULL,NULL,NULL,NULL
1,13926,1,3,7000.00,NULL,NULL,NULL,NULL
1,13927,1,2,5100.00,NULL,NULL,NULL,NULL
1,13928,1,2,10300.00,NULL,NULL,NULL,NULL
1,13930,1,1,11000.00,NULL,NULL,NULL,NULL
1,13931,1,2,12650.00,NULL,NULL,NULL,NULL
1,13936,1,2,5000.00,NULL,NULL,NULL,NULL
1,13937,1,6,15500.00,NULL,NULL,NULL,NULL
1,13938,1,6,5800.00,NULL,5600.00,NULL,NULL
1,13939,1,2,4000.00,NULL,NULL,NULL,NULL
1,13941,1,6,13977.00,NULL,NULL,NULL,NULL
1,13943,1,2,20370.00,NULL,NULL,NULL,NULL
1,13947,1,6,4612.00,NULL,NULL,NULL,NULL
1,13948,1,2,10000.00,NULL,NULL,NULL,NULL
1,13950,1,2,1486.00,NULL,NULL,NULL,NULL
1,13951,1,6,10000.00,NULL,NULL,NULL,NULL
1,13954,1,2,7350.00,NULL,NULL,NULL,NULL
1,13956,1,6,11000.00,NULL,NULL,NULL,NULL
1,13958,1,2,34125.00,NULL,48000.00,2902,"2014-11-28 16:04:11"
1,13959,1,6,7330.00,NULL,NULL,NULL,NULL
1,13961,1,2,10200.00,NULL,13200.00,2902,"2014-10-28 16:16:24"
1,13962,1,6,13000.00,NULL,NULL,NULL,NULL
1,13964,1,2,11660.00,NULL,14000.00,2148,"2014-10-28 12:20:35"
1,13966,1,1,14000.00,NULL,NULL,NULL,NULL
1,13971,1,2,3300.00,NULL,4000.00,2148,"2014-10-29 11:51:12"
1,13973,1,2,6050.00,NULL,NULL,NULL,NULL
1,13974,1,1,12000.00,NULL,NULL,NULL,NULL
1,13978,1,2,14150.00,NULL,NULL,NULL,NULL
1,13979,1,2,21440.00,NULL,20000.00,2902,"2014-10-31 13:25:47"
1,13980,1,2,7440.00,NULL,8400.00,2902,"2014-11-10 10:12:00"
1,13981,1,6,16000.00,NULL,NULL,NULL,NULL
1,13982,1,6,8000.00,NULL,NULL,NULL,NULL
1,13988,1,2,7000.00,NULL,NULL,NULL,NULL
1,13996,1,6,10600.00,NULL,NULL,NULL,NULL
1,13998,1,6,12000.00,NULL,NULL,NULL,NULL
1,14000,1,6,15000.00,NULL,NULL,NULL,NULL
1,14003,1,2,8000.00,NULL,NULL,NULL,NULL
1,14007,1,6,300.00,NULL,NULL,NULL,NULL
1,14008,1,6,13000.00,NULL,NULL,NULL,NULL
1,14012,1,2,8480.00,NULL,7330.00,NULL,NULL
1,14015,1,2,6400.00,NULL,NULL,NULL,NULL
1,14016,1,6,9500.00,NULL,9480.00,NULL,NULL
1,14020,1,2,62260.00,NULL,-10540.00,NULL,NULL
1,14022,1,2,109111.00,NULL,NULL,NULL,NULL
1,14023,1,6,7600.00,NULL,NULL,NULL,NULL
1,14024,1,2,42500.00,NULL,NULL,NULL,NULL
1,14028,1,6,4000.00,NULL,4000.00,NULL,NULL
1,14029,1,2,10000.00,NULL,NULL,NULL,NULL
1,14030,1,1,2800.00,NULL,NULL,NULL,NULL
1,14031,1,2,31100.00,NULL,NULL,NULL,NULL
1,14033,1,2,15330.00,NULL,15450.00,NULL,NULL
1,14034,1,1,3600.00,NULL,NULL,NULL,NULL
1,14035,1,6,14500.00,NULL,NULL,NULL,NULL
1,14037,1,2,4000.00,NULL,NULL,NULL,NULL
1,14039,1,6,38692.00,NULL,NULL,NULL,NULL
1,14041,1,2,10000.00,NULL,NULL,NULL,NULL
1,14046,1,2,-3.00,NULL,NULL,NULL,NULL
